sample	entrez	no_ALL_muts	no_NTDam_muts	no_TRUNC_muts	no_GOF_muts	Copy_number	CNVGain	CNVLoss	duplicability	ohnolog	essentiality_percentage	expressed_tissues_rnaseq	expressed_tissues_protein	ppin_degree	ppin_betweenness	ppin_clustering	complexes	mirna	ppin_hub	old	metazoans	vertebrates	mammalsPrimates	essentiality_oneCellLine	rnaseq_never	rnaseq_middle	protein_high	score
sim91	360030	0	0	0	0	10	1	0	0	0	0.564971751412429	0	36	1	0	0	3	6	0	0	0	0	1	1	1	0	0	0.03740354903344054
sim63	3449	0	0	0	0	4	1	0	1	0	0	0	36	1	0	0	8	14	0	0	0	0	1	0	1	0	0	0.03739758489445336
sim52	3547	1	1	0	0	2	0	0	0	0	0	17	1	12	531.129984937946	0.272727272727273	3	7	0	0	0	1	0	0	0	1	0	0.037396894842097385
sim98	166979	0	0	0	0	5	1	0	0	0	0	2	36	19	1867.98599385072	0.0292397660818713	3	14	0	1	0	0	0	0	0	0	0	0.03739186094707685
sim46	4435	0	0	0	0	13	1	0	0	0	0	12	7	11	367.960888199162	0.454545454545455	5	14	0	0	0	1	0	0	0	1	0	0.03738793130740525
sim37	145773	1	1	0	0	2	0	0	0	1	0	17	32	1	0	0	3	3	0	0	1	0	0	0	0	1	0	0.037384473553772876
sim4	347468	0	0	0	0	7	1	0	0	0	2.27272727272727	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.03738005491057291
sim52	158983	0	0	0	0	4	1	0	0	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	1	0	0	0.03735748191967436
sim54	158056	1	1	0	0	2	0	0	0	0	0	28	14	16	1555.37428612596	0.0682926829268293	3	14	0	0	1	0	0	0	0	1	0	0.037357399938929094
sim86	11136	1	1	0	0	2	0	0	0	0	1.69491525423729	8	3	4	452.279306213745	0	4	2	0	1	0	0	0	1	0	1	0	0.037356216334906274
sim65	101928601	0	0	0	0	8	1	0	0	0	0	4	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.03734191155752815
sim4	57823	0	0	0	0	8	1	0	0	0	8.33333333333333	28	6	18	1181.86971843912	0.0065359477124183	3	14	0	0	0	0	1	1	0	1	0	0.03734160941988328
sim69	4360	0	0	0	0	15	1	0	0	1	0	15	9	2	11.7035577976799	0	2	3	0	0	1	0	0	0	0	1	0	0.03732571847509153
sim91	392188	0	0	0	0	7	1	0	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	2	14	0	1	0	0	0	0	1	0	0	0.03732327601241882
sim43	22843	0	0	0	0	9	1	0	0	1	2.02702702702703	4	10	29	1922.41552149389	0.0369458128078818	3	3	0	1	0	0	0	1	0	0	0	0.03731904153444823
sim25	26245	0	0	0	0	5	1	0	1	0	2.27272727272727	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.037293917978363435
sim25	79310	0	0	0	0	5	1	0	1	0	2.27272727272727	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.037293917978363435
sim52	402569	0	0	0	0	3	1	0	1	0	0	0	36	4	8.05177660594956	0.166666666666667	1	14	0	1	0	0	0	0	1	0	0	0.03729189395542035
sim36	3596	0	0	0	0	7	1	0	0	0	1.13636363636364	2	36	5	83.7546273537497	0.1	4	5	0	0	0	0	1	1	0	0	0	0.03729048451286117
sim37	400797	0	0	0	0	10	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.037287331713478665
sim52	149345	0	0	0	0	3	1	0	0	0	0	37	31	16	1555.37428612596	0.0682926829268293	3	4	0	0	0	1	0	0	0	0	0	0.037278643572112656
sim68	7401	0	0	0	0	5	1	0	0	0	0	2	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	1	0	0	0	0	0	0	0.03727222927706367
sim52	100130742	0	0	0	0	3	1	0	0	0	0	5	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.03726788111865206
sim84	2153	2	1	0	0	2	0	0	0	0	0	17	0	17	3197.51207695416	0.0441176470588235	7	4	0	1	0	0	0	0	0	1	0	0.037262443697851755
sim48	3075	0	0	0	0	6	1	0	0	0	2.7027027027027	41	0	23	15352.3689987716	0.0592885375494071	6	1	0	0	1	0	0	1	0	0	0	0.037258633592411966
sim43	218	0	0	0	0	8	1	0	0	1	0	15	16	14	1105.60795881557	0.021978021978022	3	1	0	1	0	0	0	0	0	1	0	0.03725469425271054
sim31	474383	0	0	0	0	7	1	0	1	0	40.9090909090909	0	21	16	1555.37428612596	0.0682926829268293	3	26	0	1	0	0	0	1	1	0	0	0.03725338134076177
sim99	83844	0	0	0	0	5	1	0	0	0	0	0	36	6	7519.43832084861	0.2	1	14	0	1	0	0	0	0	1	0	0	0.037247882985453354
sim72	2867	0	0	0	0	9	1	0	0	0	4.67836257309941	13	11	4	83.5918791709578	0	3	21	0	0	0	1	0	1	0	1	0	0.037235969835323214
sim5	2689	0	0	0	0	18	1	0	1	0	1.12994350282486	2	1	3	8.23677431022753	0	8	14	0	0	0	1	0	1	0	0	0	0.03723202531367371
sim49	362	0	0	0	0	5	1	0	0	1	2.89855072463768	14	9	8	1568.42149727513	0	3	2	0	1	0	0	0	1	0	1	0	0.03722702118894086
sim100	1760	0	0	0	0	10	1	0	0	0	0	43	9	20	2895.52907387717	0.0368421052631579	3	20	0	0	0	1	0	0	0	0	0	0.03721810591275925
sim34	336	0	0	0	0	13	1	0	0	0	0	4	0	17	4754.39303759087	0.154411764705882	12	14	0	0	0	0	1	0	0	0	0	0.037199700051252796
sim71	2201	1	1	0	0	2	0	0	0	1	0	12	1	22	6254.18136536951	0.0692640692640693	3	17	0	1	0	0	0	0	0	1	0	0.037199504252244046
sim56	5346	0	0	0	0	6	1	0	0	1	0	27	2	3	96.8122629165291	0.333333333333333	3	11	0	0	0	1	0	0	0	1	0	0.03719098091301761
sim24	84074	0	0	0	0	13	1	0	0	0	5.79710144927536	17	1	9	92.1483527593986	0	3	14	0	1	0	0	0	1	0	1	0	0.037177257669368066
sim100	26245	0	0	0	0	9	1	0	1	0	2.27272727272727	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.037156750359612065
sim8	728239	0	0	0	0	15	1	0	1	0	25.9259259259259	0	36	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0.03714627322287588
sim71	100131755	0	0	0	0	4	1	0	0	0	0	34	42	1	0	0	3	14	0	0	0	0	1	0	0	1	1	0.03714179354942129
sim1	2201	0	0	0	0	5	1	0	0	1	0	12	1	22	6254.18136536951	0.0692640692640693	3	17	0	1	0	0	0	0	0	1	0	0.037140598264047475
sim1	362	0	0	0	0	5	1	0	0	1	2.89855072463768	14	9	8	1568.42149727513	0	3	2	0	1	0	0	0	1	0	1	0	0.037135680876881946
sim31	26	0	0	0	0	7	1	0	0	0	1.22699386503067	17	32	4	831.679024764685	0	3	14	0	1	0	0	0	1	0	1	0	0.03713345276021829
sim43	26532	0	0	0	0	10	1	0	1	0	6.34920634920635	0	36	7	119.730070753995	0	1	14	0	0	0	0	1	1	1	0	0	0.037130896953905576
sim10	57730	0	0	0	0	8	1	0	1	0	0	28	36	2	24.8299446968945	0	3	3	0	1	0	0	0	0	0	1	0	0.03710644523915295
sim88	23237	0	0	0	0	7	1	0	0	0	0	13	36	9	413.705808167364	0	1	37	0	0	0	1	0	0	0	1	0	0.03710608721045747
sim48	10332	0	0	0	0	7	1	0	1	0	0	8	3	9	343.642798690154	0.111111111111111	3	14	0	1	0	0	0	0	0	1	0	0.03708164401909773
sim16	56670	0	0	0	0	4	1	0	0	0	2.18978102189781	12	36	1	0	0	2	6	0	0	0	1	0	1	0	1	0	0.03708086318385733
sim85	64860	0	0	0	0	5	1	0	0	0	0	42	28	4	190.92110559994	0	3	14	0	0	0	0	1	0	0	0	0	0.03708027393452555
sim52	50617	1	1	0	0	2	0	0	0	1	0	7	2	2	2.61801412552664	0	1	14	0	1	0	0	0	0	0	1	0	0.03706315742787553
sim76	254240	1	1	0	0	2	0	0	0	1	0	3	1	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.0370590056412285
sim33	55902	0	0	0	0	10	1	0	0	0	0	42	32	5	4.9683447575421	0	3	1	0	1	0	0	0	0	0	0	0	0.03705896687103405
sim89	5174	0	0	0	0	8	1	0	1	1	0	13	6	57	68958.5758350003	0.0338345864661654	2	2	1	0	1	0	0	0	0	1	0	0.037056242198603276
sim35	5365	0	0	0	0	6	1	0	0	1	0	30	4	12	2223.315455309	0.0151515151515152	1	14	0	1	0	0	0	0	0	1	0	0.03705249505606417
sim73	1349	0	0	0	0	5	1	0	1	0	22.8915662650602	43	15	2	3.46684596589872	0	3	9	0	0	0	1	0	1	0	0	0	0.037045682515232325
sim98	221710	0	0	0	0	6	1	0	0	0	0	42	4	1	0	0	3	48	0	0	0	1	0	0	0	0	0	0.03704172907206855
sim44	53336	0	0	0	0	8	1	0	0	0	12.1387283236994	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	1	0	0	0	0.037010823739038606
sim63	10242	0	0	0	0	4	1	0	0	0	0	9	37	2	435.466135075986	0	3	14	0	0	1	0	0	0	0	1	0	0.03701073296558677
sim85	1585	0	0	0	0	6	1	0	0	1	2.8735632183908	1	1	3	16305	0.333333333333333	3	9	0	1	0	0	0	1	0	0	0	0.036999914463674295
sim42	5068	1	1	0	1	2	0	0	1	0	0.568181818181818	8	4	9	825.230219669274	0.0833333333333333	1	11	0	1	0	0	0	1	0	1	0	0.03699294827186692
sim4	284525	0	0	0	0	6	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.03698629114231008
sim4	645864	0	0	0	0	6	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.03698629114231008
sim25	494119	0	0	0	0	6	1	0	1	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	0	0	0	0	0.03698561670199907
sim34	51059	0	0	0	0	8	1	0	0	0	0	3	40	2	27.9303541768357	0	8	4	0	1	0	0	0	0	0	0	0	0.0369806495153608
sim15	1068	0	0	0	0	8	1	0	1	0	1.12994350282486	1	1	45	15849.7816424089	0.0484848484848485	3	1	1	1	0	0	0	1	0	0	0	0.03697065411908777
sim96	26696	0	0	0	0	5	1	0	1	0	0.657894736842105	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.03696498288423803
sim5	653499	0	0	0	0	9	1	0	1	1	14.2857142857143	5	5	8	473.039223945297	0.178571428571429	3	14	0	0	0	0	1	1	0	0	0	0.036960128591416286
sim88	4868	1	1	0	0	2	0	0	0	0	2.89855072463768	4	1	15	1704.7248387099	0.180952380952381	6	13	0	0	1	0	0	1	0	0	0	0.03695702765529386
sim84	83714	0	0	0	0	7	1	0	0	0	1.74418604651163	40	7	6	161.714129667056	0	3	19	0	1	0	0	0	1	0	0	0	0.03695367769448695
sim24	84103	1	1	0	0	2	0	0	0	0	0	1	36	8	114.421623999482	0.107142857142857	3	6	0	0	0	0	1	0	0	0	0	0.03694373364370293
sim15	11136	0	0	0	0	9	1	0	0	0	1.69491525423729	8	3	4	452.279306213745	0	4	2	0	1	0	0	0	1	0	1	0	0.036931525691761974
sim4	221357	0	0	0	0	6	1	0	1	0	3.57142857142857	0	36	1	0	0	3	14	0	1	0	0	0	1	1	0	0	0.03692987832279603
sim80	27094	0	0	0	0	5	1	0	1	0	0	29	23	16	1555.37428612596	0.0682926829268293	3	5	0	0	0	1	0	0	0	1	0	0.03692001555994497
sim42	28231	0	0	0	0	5	1	0	0	0	0	35	35	2	6.90009347435778	0	3	3	0	1	0	0	0	0	0	1	0	0.036908270123249154
sim64	10877	0	0	0	0	10	1	0	1	0	0.564971751412429	1	36	2	16.1230175202705	0	1	14	0	0	0	1	0	1	0	0	0	0.036907345083488946
sim20	400797	0	0	0	0	4	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.03689950010570765
sim93	761	0	0	0	0	5	1	0	0	1	0	33	4	2	13.7220506035823	0	3	2	0	1	0	0	0	0	0	1	0	0.03688190360933681
sim40	340390	0	0	0	0	6	1	0	0	0	0	5	36	1	0	0	3	13	0	0	1	0	0	0	0	0	0	0.03687915932554614
sim2	84072	0	0	0	0	15	1	0	1	0	0.714285714285714	3	1	2	6.63243179577433	0	3	14	0	1	0	0	0	1	0	0	0	0.03687723504153678
sim96	7139	0	0	0	0	5	1	0	0	1	12.6436781609195	20	1	10	2200.8999451751	0.111111111111111	3	1	0	0	1	0	0	1	0	1	0	0.03687350314667041
sim46	6273	0	0	0	0	13	1	0	0	0	0	28	11	19	2273.05912230472	0.140350877192982	3	18	0	0	0	1	0	0	0	1	0	0.03686694316613244
sim95	4620	1	1	0	0	2	0	0	1	1	0	2	12	23	1297.92855639207	0.0711462450592885	1	22	0	1	0	0	0	0	0	0	0	0.036840158820276844
sim57	100129407	0	0	0	0	4	1	0	1	0	1.13636363636364	3	36	16	1555.37428612596	0.0682926829268293	3	1	0	1	0	0	0	1	0	0	0	0.036835657885260824
sim40	135892	0	0	0	0	6	1	0	0	0	0	6	36	11	58.8216835497585	0.109090909090909	3	1	0	0	0	0	1	0	0	0	0	0.036831873455828695
sim75	283897	0	0	0	0	8	1	0	0	0	2.7027027027027	20	36	3	978.370420151747	0	3	2	0	0	0	0	1	1	0	1	0	0.03681549727108197
sim66	81327	0	0	0	0	7	1	0	1	0	4.54545454545455	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	1	0	0	0.036810964417835386
sim32	1380	0	0	0	0	5	1	0	0	1	0	7	4	11	3550.8861519859	0.109090909090909	5	1	0	0	1	0	0	0	0	1	0	0.0368108554866037
sim8	647309	0	0	0	0	15	1	0	0	0	0	4	36	16	1555.37428612596	0.0682926829268293	3	7	0	0	0	1	0	0	0	0	0	0.036795971247271755
sim73	222698	0	0	0	0	5	1	0	0	0	0	25	36	4	39.8330999985282	0	3	6	0	1	0	0	0	0	0	1	0	0.036785973683976673
sim38	131920	0	0	0	0	7	1	0	0	0	0.675675675675676	1	36	2	90.7866493380034	0	3	14	0	0	0	1	0	1	0	0	0	0.03677412442843125
sim5	55267	0	0	0	0	10	1	0	0	0	0	4	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.036774019125695986
sim49	340529	0	0	0	0	5	1	0	1	0	0.719424460431655	4	2	16	1555.37428612596	0.0682926829268293	3	43	0	1	0	0	0	1	0	0	0	0.03676735044836562
sim87	8787	0	0	0	0	7	1	0	0	1	0	28	0	10	18931.6803263571	0.0888888888888889	3	14	0	1	0	0	0	0	0	1	0	0.03675718928508773
sim54	6713	0	0	0	0	4	1	0	0	0	2.89017341040462	42	39	14	1560.21749365698	0.010989010989011	1	3	0	1	0	0	0	1	0	0	0	0.0367565830867185
sim97	1135	0	0	0	0	8	1	0	0	1	0.568181818181818	1	36	2	53.9467521673799	0	3	1	0	0	1	0	0	1	0	0	0	0.036754818315744106
sim45	440695	0	0	0	0	4	1	0	0	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	1	0	0	0	1	0	0	0.0367544526998345
sim69	283685	0	0	0	0	12	1	0	0	0	0.833333333333333	1	36	3	6.20959654348271	0	3	14	0	0	0	0	1	1	0	0	0	0.036744307237504985
sim61	114569	0	0	0	0	9	1	0	0	0	2.54777070063694	31	9	22	8142.04581189179	0.0346320346320346	3	10	0	1	0	0	0	1	0	1	0	0.03674421236851479
sim91	54474	1	1	0	0	2	0	0	0	0	0	9	7	26	2239.6295930208	0.126153846153846	5	14	0	0	0	1	0	0	0	1	0	0.03673153460985701
sim62	563	1	1	0	0	2	0	0	1	0	0.564971751412429	31	4	21	3174.21310500979	0.0428571428571429	2	1	0	0	0	0	1	1	0	1	0	0.03672741021619277
sim30	793	0	0	0	0	5	1	0	0	1	1.69491525423729	15	2	8	823.62268325742	0	3	14	0	1	0	0	0	1	0	1	0	0.03672242946730075
sim49	2848	0	0	0	0	6	1	0	0	0	4.34782608695652	0	36	7	550.00581779319	0.0476190476190476	2	14	0	0	0	1	0	1	1	0	0	0.036715832081647595
sim24	94025	0	0	0	0	13	1	0	0	0	2.89855072463768	2	5	10	550.506099446758	0.244444444444444	1	23	0	0	0	1	0	1	0	0	0	0.03671238374868556
sim35	3459	0	0	0	0	6	1	0	0	0	0.564971751412429	43	1	32	10871.1732967449	0.094758064516129	6	17	0	0	0	1	0	1	0	0	0	0.03671006918991443
sim84	23630	0	0	0	0	7	1	0	0	0	0	2	36	3	3020.72823309213	0.333333333333333	2	1	0	0	0	1	0	0	0	0	0	0.03670932966686271
sim100	50836	0	0	0	0	13	1	0	0	0	0	0	36	1	0	0	3	14	0	0	0	0	1	0	1	0	0	0.03670872780653827
sim34	645745	0	0	0	0	7	1	0	1	0	5	0	36	16	1555.37428612596	0.0682926829268293	3	1	0	1	0	0	0	1	1	0	0	0.03670607305493095
sim37	9823	0	0	0	0	12	1	0	0	0	0	41	26	3	56.6909296717342	0	3	3	0	0	0	0	1	0	0	0	0	0.03669485706469408
sim12	254439	0	0	0	0	5	1	0	0	0	0	5	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	0	0	0	0	0.036661981846976846
sim26	219479	0	0	0	0	0	0	1	1	0	0	40	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	0	0	0	0	0.0366588824972263
sim52	6318	0	0	0	0	0	0	1	1	1	0.719424460431655	4	8	52	33734.3563801997	0.0279034690799397	3	4	1	1	0	0	0	1	0	0	0	0.03665721468435633
sim33	100133053	0	0	0	0	10	1	0	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	1	0	0	0.03665532626111277
sim49	128817	0	0	0	0	6	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	0	0	0.036652423392444206
sim85	10406	0	0	0	0	6	1	0	0	0	0	34	21	11	280.029477528906	0	3	14	0	0	0	1	0	0	0	1	0	0.03664850782801243
sim37	55902	0	0	0	0	10	1	0	0	0	0	42	32	5	4.9683447575421	0	3	1	0	1	0	0	0	0	0	0	0	0.03664406492591667
sim62	286499	0	0	0	0	7	1	0	1	0	1.44927536231884	4	36	8	89.1225174758832	0.0714285714285714	3	2	0	0	1	0	0	1	0	0	0	0.036622408614134204
sim3	81448	0	0	0	0	6	1	0	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	0	1	0	0	0.036608103894421866
sim98	340024	0	0	0	0	6	1	0	0	1	1.12994350282486	5	5	16	1555.37428612596	0.0682926829268293	3	1	0	1	0	0	0	1	0	0	0	0.03659976006743576
sim54	1890	1	0	1	0	2	0	0	0	0	0	42	13	18	1278.55193537524	0.0196078431372549	3	1	0	1	0	0	0	0	0	0	0	0.03659151582218687
sim48	200159	0	0	0	0	5	1	0	0	0	0	2	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	0	0	0	0	0.036583025701200755
sim93	114836	0	0	0	0	5	1	0	0	0	1.12994350282486	27	2	7	106.95669281388	0.285714285714286	2	14	0	0	0	0	1	1	0	1	0	0.03658122497713172
sim2	10233	0	0	0	0	9	1	0	0	0	2.89855072463768	40	5	2	7.2240557485531	0	3	14	0	1	0	0	0	1	0	0	0	0.036576978671599376
sim44	10242	0	0	0	0	9	1	0	0	0	0	9	37	2	435.466135075986	0	3	14	0	0	1	0	0	0	0	1	0	0.03657205554784325
sim46	139604	0	0	0	0	15	1	0	0	0	0	1	36	1	0	0	3	14	0	1	0	0	0	0	0	0	0	0.03656679334855544
sim33	22802	0	0	0	0	13	1	0	0	0	0	10	25	16	1555.37428612596	0.0682926829268293	3	2	0	0	1	0	0	0	0	1	0	0.03656634783070722
sim15	57188	0	0	0	0	0	0	1	0	0	0.568181818181818	37	30	5	186.315414618666	0.1	3	14	0	0	1	0	0	1	0	0	0	0.03655967193522359
sim61	257044	0	0	0	0	9	1	0	0	0	0	8	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	1	0	0	0	0	1	0	0.036558958154937794
sim98	10216	0	0	0	0	5	1	0	0	0	2.89855072463768	8	24	1	0	0	3	14	0	1	0	0	0	1	0	1	0	0.03652898711996395
sim26	80005	0	0	0	0	0	0	1	0	1	3.44827586206897	41	12	55	15838.1562855426	0.0188552188552189	1	11	1	1	0	0	0	1	0	0	0	0.03652663860826198
sim99	11270	1	0	1	0	2	0	0	0	0	0	17	36	8	894.025532687811	0	3	1	0	0	1	0	0	0	0	1	0	0.0365239550239554
sim33	4622	1	1	0	0	2	0	0	1	1	10.1449275362319	1	2	19	2183.98864137041	0.0175438596491228	3	1	0	1	0	0	0	1	0	0	0	0.036522668506907274
sim94	146722	0	0	0	0	6	1	0	0	0	0.564971751412429	17	12	3	223.237572341757	0	1	14	0	0	0	1	0	1	0	1	0	0.036519913065520535
sim2	284382	0	0	0	0	8	1	0	0	0	2.28571428571429	1	36	16	1555.37428612596	0.0682926829268293	3	1	0	1	0	0	0	1	0	0	0	0.036515146321749126
sim49	245928	0	0	0	0	5	1	0	0	0	2.89855072463768	1	36	16	1555.37428612596	0.0682926829268293	1	14	0	0	0	0	1	1	0	0	0	0.036507892353127444
sim69	10406	0	0	0	0	11	1	0	0	0	0	34	21	11	280.029477528906	0	3	14	0	0	0	1	0	0	0	1	0	0.036486487339319515
sim31	1114	1	1	1	0	2	0	0	0	0	0	23	12	35	10254.3561098673	0.0436974789915966	1	1	0	0	0	1	0	0	0	1	0	0.03647402300590638
sim54	127579	1	1	0	0	2	0	0	0	0	0	10	36	16	1555.37428612596	0.0682926829268293	3	1	0	0	1	0	0	0	0	1	0	0.0364713484661838
sim61	933	0	0	0	0	10	1	0	0	0	1.71428571428571	35	4	18	1019.62637101788	0.30718954248366	3	2	0	0	0	1	0	1	0	1	0	0.03646949834858121
sim5	57628	1	1	0	0	2	0	0	0	1	0	10	18	4	61.5210451223906	0.166666666666667	1	14	0	1	0	0	0	0	0	1	0	0.03646737105409383
sim70	158830	0	0	0	0	5	1	0	0	0	0	5	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	1	0	0	0	0	0	0	0.0364568306360144
sim62	347088	0	0	0	0	7	1	0	0	0	0	2	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.036456678434033205
sim98	135932	0	0	0	0	5	1	0	0	0	0	25	32	3	41.8879248117318	0	3	14	0	0	0	1	0	0	0	1	0	0.036453259311460276
sim86	51744	0	0	0	0	5	1	0	0	0	0	14	36	36	5808.96989664646	0.0682539682539682	1	10	0	0	0	1	0	0	0	1	0	0.036448159775049324
sim68	80117	0	0	0	0	5	1	0	0	0	2.40963855421687	11	36	4	113.154380139614	0	3	1	0	1	0	0	0	1	0	1	0	0.03644810396557101
sim2	80763	0	0	0	0	10	1	0	0	0	0	8	36	1	0	0	3	14	0	0	0	1	0	0	0	1	0	0.03644215917575982
sim56	2824	0	0	0	0	6	1	0	0	1	1.35135135135135	38	5	12	1399.09172713343	0.0303030303030303	3	16	0	0	1	0	0	1	0	0	0	0.036434882737528436
sim98	152816	1	0	0	1	2	0	0	0	0	0.564971751412429	1	36	38	9621.52141934078	0.0128022759601707	3	26	0	0	0	0	1	1	0	0	0	0.036432821362684005
sim2	6783	0	0	0	0	9	1	0	0	1	0	10	7	16	1788.87054706999	0.0416666666666667	3	2	0	1	0	0	0	0	0	1	0	0.03643235158287673
sim90	3439	0	0	0	0	0	0	1	1	0	4.34782608695652	0	36	12	4615.02556969471	0.136363636363636	8	2	0	0	0	0	1	1	1	0	0	0.03643031518090229
sim48	2843	0	0	0	0	4	1	0	0	0	5.74712643678161	5	36	3	18.6384898278215	0	2	23	0	0	0	1	0	1	0	0	0	0.03642838373823465
sim64	22918	0	0	0	0	9	1	0	0	0	0	43	6	34	5304.45047229791	0.0196078431372549	3	9	0	1	0	0	0	0	0	0	0	0.036426143716447305
sim61	100132963	0	0	0	0	12	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	8	0	0	0	0	1	0	0	0	0	0.03642120014340677
sim4	1908	0	0	0	0	5	1	0	0	0	1.12994350282486	18	36	5	43.4105953343882	0	3	15	0	0	0	1	0	1	0	1	0	0.03641109384684779
sim82	100169851	0	0	0	0	4	1	0	0	0	0	2	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	0	0	0	0	0.03640131212975574
sim4	7139	0	0	0	0	5	1	0	0	1	12.6436781609195	20	1	10	2200.8999451751	0.111111111111111	3	1	0	0	1	0	0	1	0	1	0	0.03640114097544314
sim56	28234	0	0	0	0	11	1	0	1	1	1.70454545454545	3	1	16	1555.37428612596	0.0682926829268293	3	24	0	0	1	0	0	1	0	0	0	0.036381858986069666
sim31	90161	1	1	0	0	2	0	0	0	1	0	15	36	7	272.056799211806	0.0476190476190476	3	3	0	0	1	0	0	0	0	1	0	0.03638011445458382
sim25	100133053	0	0	0	0	5	1	0	1	0	0	0	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	1	0	0	0.0363756405295924
sim92	6504	0	0	0	0	6	1	0	0	0	3.97727272727273	14	2	110	48299.5700370557	0.00800667222685571	3	20	1	0	0	1	0	1	0	1	0	0.03637029086142397
sim66	89872	0	0	0	0	16	1	0	0	1	0	2	2	16	1555.37428612596	0.0682926829268293	3	1	0	1	0	0	0	0	0	0	0	0.0363666266169268
sim100	5239	1	1	0	0	2	0	0	0	1	0	39	8	9	109.827990161157	0.0277777777777778	3	2	0	1	0	0	0	0	0	0	0	0.03636416679607899
sim4	84071	0	0	0	0	10	1	0	0	0	2.84090909090909	39	3	1	0	0	3	2	0	1	0	0	0	1	0	0	0	0.036358647832407706
sim17	4201	0	0	0	0	7	1	0	0	0	0	43	21	10	110.309068140846	0.111111111111111	3	3	0	0	0	1	0	0	0	0	0	0.03635302239255543
sim71	11136	1	1	0	0	2	0	0	0	0	1.69491525423729	8	3	4	452.279306213745	0	4	2	0	1	0	0	0	1	0	1	0	0.03635194869493537
sim31	4300	0	0	0	0	0	0	1	0	1	0.564971751412429	41	40	56	14026.0931732765	0.103246753246753	8	10	1	1	0	0	0	1	0	0	0	0.03634932359794357
sim72	85413	0	0	0	0	8	1	0	0	0	0	5	37	29	6559.16594466479	0.00492610837438424	3	1	0	1	0	0	0	0	0	0	0	0.036347959692737214
sim59	962	0	0	0	0	6	1	0	0	0	2.90697674418605	33	5	12	4278.96429199252	0.136363636363636	3	14	0	0	0	0	1	1	0	1	0	0.036347702929469386
sim88	342865	0	0	0	0	7	1	0	0	0	1.44927536231884	3	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	1	0	0	0	0.036347495446596295
sim8	1576	0	0	0	0	15	1	0	1	1	0	10	3	14	12033.0180385231	0.0769230769230769	3	1	0	1	0	0	0	0	0	1	0	0.036345180093854706
sim10	389257	0	0	0	0	9	1	0	0	0	1.44927536231884	2	31	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	1	0	1	0	0	0	0.03633855171583584
sim98	10665	0	0	0	0	6	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	0	0	0	1	0	0	0	0	0.03632866537196504
sim21	162083	0	0	0	0	8	1	0	0	0	0	1	36	16	1555.37428612596	0.0682926829268293	3	14	0	1	0	0	0	0	0	0	0	0.036324635143550915
